===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,DoubleSMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
488,,488,2020-01-21 07:00:00,8649.34,8657.51,8623.64,8634.7,1003.53,,DoubleSMACross,488,737445.2916666666,Broker,488,98.12412901229553,10854.697063545918,BuySell,488,,,Trades - Net Profit/Loss,488,,
489,,489,2020-01-21 08:00:00,8634.7,8670.0,8613.8,8658.59,1395.13,,DoubleSMACross,489,737445.3333333334,Broker,489,98.12412901229553,10884.457741670925,BuySell,489,,,Trades - Net Profit/Loss,489,,
490,,490,2020-01-21 09:00:00,8658.59,8666.78,8625.76,8630.21,1027.26,,DoubleSMACross,490,737445.375,Broker,490,10873.671408058268,10873.671408058268,BuySell,490,,8796.7817,Trades - Net Profit/Loss,490,,-16.90894846752272
491,,491,2020-01-21 10:00:00,8630.21,8670.0,8602.8,8659.23,1629.86,,DoubleSMACross,491,737445.4166666666,Broker,491,10873.671408058268,10873.671408058268,BuySell,491,,,Trades - Net Profit/Loss,491,,
492,,492,2020-01-21 11:00:00,8659.23,8677.12,8641.18,8656.76,1257.23,,DoubleSMACross,492,737445.4583333334,Broker,492,10873.671408058268,10873.671408058268,BuySell,492,,,Trades - Net Profit/Loss,492,,
493,,493,2020-01-21 12:00:00,8656.76,8666.66,8634.62,8661.04,930.76,,DoubleSMACross,493,737445.5,Broker,493,10873.671408058268,10873.671408058268,BuySell,493,,,Trades - Net Profit/Loss,493,,
494,,494,2020-01-21 13:00:00,8661.04,8668.01,8644.41,8662.35,837.83,,DoubleSMACross,494,737445.5416666666,Broker,494,10873.671408058268,10873.671408058268,BuySell,494,,,Trades - Net Profit/Loss,494,,
495,,495,2020-01-21 14:00:00,8662.35,8663.42,8648.93,8654.86,1052.0,,DoubleSMACross,495,737445.5833333334,Broker,495,10873.671408058268,10873.671408058268,BuySell,495,,,Trades - Net Profit/Loss,495,,
496,,496,2020-01-21 15:00:00,8654.86,8676.95,8641.0,8645.06,1354.1,,DoubleSMACross,496,737445.625,Broker,496,10873.671408058268,10873.671408058268,BuySell,496,,,Trades - Net Profit/Loss,496,,
497,,497,2020-01-21 16:00:00,8645.06,8663.47,8621.52,8644.48,1455.6,,DoubleSMACross,497,737445.6666666666,Broker,497,10873.671408058268,10873.671408058268,BuySell,497,,,Trades - Net Profit/Loss,497,,
498,,498,2020-01-21 17:00:00,8644.48,8653.5,8626.48,8648.5,913.4,,DoubleSMACross,498,737445.7083333334,Broker,498,10873.671408058268,10873.671408058268,BuySell,498,,,Trades - Net Profit/Loss,498,,
499,,499,2020-01-21 18:00:00,8648.5,8650.0,8620.0,8634.05,759.04,,DoubleSMACross,499,737445.75,Broker,499,10873.671408058268,10873.671408058268,BuySell,499,,,Trades - Net Profit/Loss,499,,
500,,500,2020-01-21 19:00:00,8634.05,8644.02,8488.0,8531.86,3292.52,,DoubleSMACross,500,737445.7916666666,Broker,500,10873.671408058268,10873.671408058268,BuySell,500,,,Trades - Net Profit/Loss,500,,
501,,501,2020-01-21 20:00:00,8531.86,8720.0,8529.11,8718.71,4817.39,,DoubleSMACross,501,737445.8333333334,Broker,501,10873.671408058268,10873.671408058268,BuySell,501,,,Trades - Net Profit/Loss,501,,
502,,502,2020-01-21 21:00:00,8718.71,8789.0,8716.67,8729.98,3707.32,,DoubleSMACross,502,737445.875,Broker,502,10873.671408058268,10873.671408058268,BuySell,502,,,Trades - Net Profit/Loss,502,,
503,,503,2020-01-21 22:00:00,8729.98,8743.16,8682.76,8729.11,1183.53,,DoubleSMACross,503,737445.9166666666,Broker,503,10873.671408058268,10873.671408058268,BuySell,503,,,Trades - Net Profit/Loss,503,,
504,,504,2020-01-21 23:00:00,8729.11,8764.98,8726.78,8736.03,917.21,,DoubleSMACross,504,737445.9583333334,Broker,504,97.97177938660411,10871.440372935072,BuySell,504,8595.8783,,Trades - Net Profit/Loss,504,,
505,,505,2020-01-22 00:00:00,8736.03,8758.08,8722.36,8739.0,950.38,,DoubleSMACross,505,737446.0,Broker,505,97.97177938660411,10875.103043704614,BuySell,505,,,Trades - Net Profit/Loss,505,,
506,,506,2020-01-22 01:00:00,8739.0,8743.53,8705.0,8728.77,864.19,,DoubleSMACross,506,737446.0416666666,Broker,506,97.97177938660411,10862.487177720637,BuySell,506,,,Trades - Net Profit/Loss,506,,
507,,507,2020-01-22 02:00:00,8728.77,8743.57,8701.0,8719.67,682.8,,DoubleSMACross,507,737446.0833333334,Broker,507,97.97177938660411,10851.26485314056,BuySell,507,,,Trades - Net Profit/Loss,507,,
508,,508,2020-01-22 03:00:00,8719.67,8726.58,8708.02,8715.77,420.25,,DoubleSMACross,508,737446.125,Broker,508,97.97177938660411,10846.455285463384,BuySell,508,,,Trades - Net Profit/Loss,508,,
509,,509,2020-01-22 04:00:00,8715.77,8743.57,8715.0,8740.0,524.87,,DoubleSMACross,509,737446.1666666666,Broker,509,97.97177938660411,10876.336266185941,BuySell,509,,,Trades - Net Profit/Loss,509,,
510,,510,2020-01-22 05:00:00,8740.0,8741.57,8716.0,8719.12,565.2,,DoubleSMACross,510,737446.2083333334,Broker,510,97.97177938660411,10850.586580775831,BuySell,510,,,Trades - Net Profit/Loss,510,,
511,,511,2020-01-22 06:00:00,8719.12,8762.61,8717.8,8754.06,763.68,,DoubleSMACross,511,737446.25,Broker,511,97.97177938660411,10893.6753742734,BuySell,511,,,Trades - Net Profit/Loss,511,,
512,,512,2020-01-22 07:00:00,8754.06,8818.0,8706.07,8740.27,2645.38,,DoubleSMACross,512,737446.2916666666,Broker,512,97.97177938660411,10876.6692362559,BuySell,512,,,Trades - Net Profit/Loss,512,,
513,,513,2020-01-22 08:00:00,8740.27,8746.34,8656.0,8678.69,2831.29,,DoubleSMACross,513,737446.3333333334,Broker,513,97.97177938660411,10800.727395855774,BuySell,513,,,Trades - Net Profit/Loss,513,,
514,,514,2020-01-22 09:00:00,8678.69,8688.99,8643.31,8686.28,1532.77,,DoubleSMACross,514,737446.375,Broker,514,97.97177938660411,10810.087554489048,BuySell,514,,,Trades - Net Profit/Loss,514,,
515,,515,2020-01-22 10:00:00,8686.28,8686.68,8651.0,8663.36,1197.95,,DoubleSMACross,515,737446.4166666666,Broker,515,97.97177938660411,10781.822095217029,BuySell,515,,,Trades - Net Profit/Loss,515,,
516,,516,2020-01-22 11:00:00,8663.36,8670.49,8622.0,8659.87,1597.91,,DoubleSMACross,516,737446.4583333334,Broker,516,97.97177938660411,10777.518148757197,BuySell,516,,,Trades - Net Profit/Loss,516,,
517,,517,2020-01-22 12:00:00,8659.87,8681.08,8641.34,8664.5,1102.93,,DoubleSMACross,517,737446.5,Broker,517,97.97177938660411,10783.22796884574,BuySell,517,,,Trades - Net Profit/Loss,517,,
518,,518,2020-01-22 13:00:00,8664.5,8669.7,8636.31,8645.0,1099.17,,DoubleSMACross,518,737446.5416666666,Broker,518,97.97177938660411,10759.180130459861,BuySell,518,,,Trades - Net Profit/Loss,518,,
519,,519,2020-01-22 14:00:00,8645.0,8675.0,8636.97,8654.24,1353.26,,DoubleSMACross,519,737446.5833333334,Broker,519,10748.51892210879,10748.51892210879,BuySell,519,,8805.125,Trades - Net Profit/Loss,519,,-125.15248594947869
520,,520,2020-01-22 15:00:00,8654.24,8669.42,8648.3,8655.37,745.27,,DoubleSMACross,520,737446.625,Broker,520,10748.51892210879,10748.51892210879,BuySell,520,,,Trades - Net Profit/Loss,520,,
521,,521,2020-01-22 16:00:00,8655.37,8710.45,8590.0,8686.43,2745.35,,DoubleSMACross,521,737446.6666666666,Broker,521,10748.51892210879,10748.51892210879,BuySell,521,,,Trades - Net Profit/Loss,521,,
522,,522,2020-01-22 17:00:00,8686.43,8701.07,8661.47,8692.7,1237.07,,DoubleSMACross,522,737446.7083333334,Broker,522,10748.51892210879,10748.51892210879,BuySell,522,,,Trades - Net Profit/Loss,522,,
523,,523,2020-01-22 18:00:00,8692.7,8694.25,8636.72,8669.56,955.98,,DoubleSMACross,523,737446.75,Broker,523,10748.51892210879,10748.51892210879,BuySell,523,,,Trades - Net Profit/Loss,523,,
524,,524,2020-01-22 19:00:00,8669.56,8674.38,8640.0,8670.39,737.28,,DoubleSMACross,524,737446.7916666666,Broker,524,10748.51892210879,10748.51892210879,BuySell,524,,,Trades - Net Profit/Loss,524,,
525,,525,2020-01-22 20:00:00,8670.39,8674.26,8650.01,8666.32,471.4,,DoubleSMACross,525,737446.8333333334,Broker,525,10748.51892210879,10748.51892210879,BuySell,525,,,Trades - Net Profit/Loss,525,,
526,,526,2020-01-22 21:00:00,8666.32,8673.63,8653.45,8661.0,444.19,,DoubleSMACross,526,737446.875,Broker,526,10748.51892210879,10748.51892210879,BuySell,526,,,Trades - Net Profit/Loss,526,,
527,,527,2020-01-22 22:00:00,8661.0,8676.34,8645.8,8657.32,412.51,,DoubleSMACross,527,737446.9166666666,Broker,527,10748.51892210879,10748.51892210879,BuySell,527,,,Trades - Net Profit/Loss,527,,
528,,528,2020-01-22 23:00:00,8657.32,8686.22,8650.35,8682.36,725.78,,DoubleSMACross,528,737446.9583333334,Broker,528,10748.51892210879,10748.51892210879,BuySell,528,,,Trades - Net Profit/Loss,528,,
529,,529,2020-01-23 00:00:00,8682.36,8691.81,8640.0,8662.58,830.92,,DoubleSMACross,529,737447.0,Broker,529,10748.51892210879,10748.51892210879,BuySell,529,,,Trades - Net Profit/Loss,529,,
530,,530,2020-01-23 01:00:00,8662.58,8666.47,8593.48,8599.96,1457.18,,DoubleSMACross,530,737447.0416666666,Broker,530,10748.51892210879,10748.51892210879,BuySell,530,,,Trades - Net Profit/Loss,530,,
531,,531,2020-01-23 02:00:00,8599.96,8620.0,8568.26,8610.63,1802.98,,DoubleSMACross,531,737447.0833333334,Broker,531,10748.51892210879,10748.51892210879,BuySell,531,,,Trades - Net Profit/Loss,531,,
532,,532,2020-01-23 03:00:00,8610.63,8615.77,8587.15,8597.23,1121.48,,DoubleSMACross,532,737447.125,Broker,532,10748.51892210879,10748.51892210879,BuySell,532,,,Trades - Net Profit/Loss,532,,
533,,533,2020-01-23 04:00:00,8597.23,8613.38,8577.88,8590.97,593.19,,DoubleSMACross,533,737447.1666666666,Broker,533,10748.51892210879,10748.51892210879,BuySell,533,,,Trades - Net Profit/Loss,533,,
534,,534,2020-01-23 05:00:00,8590.97,8591.41,8502.82,8562.88,2887.38,,DoubleSMACross,534,737447.2083333334,Broker,534,10748.51892210879,10748.51892210879,BuySell,534,,,Trades - Net Profit/Loss,534,,
535,,535,2020-01-23 06:00:00,8562.88,8573.18,8502.0,8535.16,1467.17,,DoubleSMACross,535,737447.25,Broker,535,10748.51892210879,10748.51892210879,BuySell,535,,,Trades - Net Profit/Loss,535,,
536,,536,2020-01-23 07:00:00,8535.16,8604.5,8507.39,8581.75,1791.2,,DoubleSMACross,536,737447.2916666666,Broker,536,10748.51892210879,10748.51892210879,BuySell,536,,,Trades - Net Profit/Loss,536,,
537,,537,2020-01-23 08:00:00,8581.75,8624.51,8509.0,8511.0,2545.42,,DoubleSMACross,537,737447.3333333334,Broker,537,10748.51892210879,10748.51892210879,BuySell,537,,,Trades - Net Profit/Loss,537,,
538,,538,2020-01-23 09:00:00,8511.0,8518.17,8413.38,8440.84,4442.83,,DoubleSMACross,538,737447.375,Broker,538,10748.51892210879,10748.51892210879,BuySell,538,,,Trades - Net Profit/Loss,538,,
