===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1362,,1362,2020-02-26 17:00:00,8750.16,8800.0,8660.9,8735.95,5374.97,,SMACross,1362,737481.7083333334,Broker,1362,9722.016764718424,9722.016764718424,BuySell,1362,,,Trades - Net Profit/Loss,1362,,
1363,,1363,2020-02-26 18:00:00,8735.95,8846.23,8723.44,8842.49,3302.85,,SMACross,1363,737481.75,Broker,1363,9722.016764718424,9722.016764718424,BuySell,1363,,,Trades - Net Profit/Loss,1363,,
1364,,1364,2020-02-26 19:00:00,8842.49,8860.0,8782.02,8831.14,2619.23,,SMACross,1364,737481.7916666666,Broker,1364,9722.016764718424,9722.016764718424,BuySell,1364,,,Trades - Net Profit/Loss,1364,,
1365,,1365,2020-02-26 20:00:00,8831.14,8864.0,8775.0,8804.35,2039.11,,SMACross,1365,737481.8333333334,Broker,1365,9722.016764718424,9722.016764718424,BuySell,1365,,,Trades - Net Profit/Loss,1365,,
1366,,1366,2020-02-26 21:00:00,8804.35,8835.0,8742.01,8748.21,1664.47,,SMACross,1366,737481.875,Broker,1366,9722.016764718424,9722.016764718424,BuySell,1366,,,Trades - Net Profit/Loss,1366,,
1367,,1367,2020-02-26 22:00:00,8748.21,8835.0,8713.03,8785.0,1952.91,,SMACross,1367,737481.9166666666,Broker,1367,9722.016764718424,9722.016764718424,BuySell,1367,,,Trades - Net Profit/Loss,1367,,
1368,,1368,2020-02-26 23:00:00,8785.0,8839.0,8781.1,8785.25,1251.36,,SMACross,1368,737481.9583333334,Broker,1368,9722.016764718424,9722.016764718424,BuySell,1368,,,Trades - Net Profit/Loss,1368,,
1369,,1369,2020-02-27 00:00:00,8785.25,8792.52,8615.97,8646.87,4471.24,,SMACross,1369,737482.0,Broker,1369,9722.016764718424,9722.016764718424,BuySell,1369,,,Trades - Net Profit/Loss,1369,,
1370,,1370,2020-02-27 01:00:00,8646.87,8715.09,8531.0,8694.19,5461.99,,SMACross,1370,737482.0416666666,Broker,1370,9722.016764718424,9722.016764718424,BuySell,1370,,,Trades - Net Profit/Loss,1370,,
1371,,1371,2020-02-27 02:00:00,8694.19,8743.9,8650.0,8699.92,2679.54,,SMACross,1371,737482.0833333334,Broker,1371,9722.016764718424,9722.016764718424,BuySell,1371,,,Trades - Net Profit/Loss,1371,,
1372,,1372,2020-02-27 03:00:00,8699.92,8765.75,8640.0,8739.68,1934.03,,SMACross,1372,737482.125,Broker,1372,9722.016764718424,9722.016764718424,BuySell,1372,,,Trades - Net Profit/Loss,1372,,
1373,,1373,2020-02-27 04:00:00,8739.68,8754.67,8667.58,8710.09,1558.56,,SMACross,1373,737482.1666666666,Broker,1373,9722.016764718424,9722.016764718424,BuySell,1373,,,Trades - Net Profit/Loss,1373,,
1374,,1374,2020-02-27 05:00:00,8710.09,8784.7,8699.6,8762.7,2020.15,,SMACross,1374,737482.2083333334,Broker,1374,9722.016764718424,9722.016764718424,BuySell,1374,,,Trades - Net Profit/Loss,1374,,
1375,,1375,2020-02-27 06:00:00,8762.7,8838.28,8750.0,8808.57,3010.64,,SMACross,1375,737482.25,Broker,1375,9722.016764718424,9722.016764718424,BuySell,1375,,,Trades - Net Profit/Loss,1375,,
1376,,1376,2020-02-27 07:00:00,8808.57,8826.98,8755.0,8814.05,2399.95,,SMACross,1376,737482.2916666666,Broker,1376,9722.016764718424,9722.016764718424,BuySell,1376,,,Trades - Net Profit/Loss,1376,,
1377,,1377,2020-02-27 08:00:00,8814.05,8859.42,8784.25,8789.12,2704.81,,SMACross,1377,737482.3333333334,Broker,1377,9722.016764718424,9722.016764718424,BuySell,1377,,,Trades - Net Profit/Loss,1377,,
1378,,1378,2020-02-27 09:00:00,8789.12,8840.0,8741.12,8750.6,1964.35,,SMACross,1378,737482.375,Broker,1378,9722.016764718424,9722.016764718424,BuySell,1378,,,Trades - Net Profit/Loss,1378,,
1379,,1379,2020-02-27 10:00:00,8750.6,8825.03,8730.0,8819.49,2398.66,,SMACross,1379,737482.4166666666,Broker,1379,9722.016764718424,9722.016764718424,BuySell,1379,,,Trades - Net Profit/Loss,1379,,
1380,,1380,2020-02-27 11:00:00,8819.49,8831.5,8784.0,8804.36,1947.57,,SMACross,1380,737482.4583333334,Broker,1380,87.59537105011377,9695.880449596623,BuySell,1380,8652.24,,Trades - Net Profit/Loss,1380,,
1381,,1381,2020-02-27 12:00:00,8804.36,8941.91,8747.03,8785.73,5687.33,,SMACross,1381,737482.5,Broker,1381,87.59537105011377,9675.54934648256,BuySell,1381,,,Trades - Net Profit/Loss,1381,,
1382,,1382,2020-02-27 13:00:00,8785.73,8848.08,8751.53,8821.59,1889.09,,SMACross,1382,737482.5416666666,Broker,1382,87.59537105011377,9714.683718874952,BuySell,1382,,,Trades - Net Profit/Loss,1382,,
1383,,1383,2020-02-27 14:00:00,8821.59,8884.77,8774.53,8856.34,2427.79,,SMACross,1383,737482.5833333334,Broker,1383,87.59537105011377,9752.606737297585,BuySell,1383,,,Trades - Net Profit/Loss,1383,,
1384,,1384,2020-02-27 15:00:00,8856.34,8901.11,8825.0,8847.16,2791.85,,SMACross,1384,737482.625,Broker,1384,87.59537105011377,9742.588512574714,BuySell,1384,,,Trades - Net Profit/Loss,1384,,
1385,,1385,2020-02-27 16:00:00,8847.16,8971.77,8846.71,8931.23,3656.58,,SMACross,1385,737482.6666666666,Broker,1385,87.59537105011377,9834.334934410417,BuySell,1385,,,Trades - Net Profit/Loss,1385,,
1386,,1386,2020-02-27 17:00:00,8931.23,8951.87,8876.01,8912.32,2561.43,,SMACross,1386,737482.7083333334,Broker,1386,87.59537105011377,9813.69826452921,BuySell,1386,,,Trades - Net Profit/Loss,1386,,
1387,,1387,2020-02-27 18:00:00,8912.32,8937.72,8868.54,8888.43,1895.89,,SMACross,1387,737482.75,Broker,1387,87.59537105011377,9787.626871432327,BuySell,1387,,,Trades - Net Profit/Loss,1387,,
1388,,1388,2020-02-27 19:00:00,8888.43,8919.0,8847.23,8915.34,1666.23,,SMACross,1388,737482.7916666666,Broker,1388,87.59537105011377,9816.994020374861,BuySell,1388,,,Trades - Net Profit/Loss,1388,,
1389,,1389,2020-02-27 20:00:00,8915.34,8917.65,8865.18,8883.71,1270.25,,SMACross,1389,737482.8333333334,Broker,1389,87.59537105011377,9782.475888786144,BuySell,1389,,,Trades - Net Profit/Loss,1389,,
1390,,1390,2020-02-27 21:00:00,8883.71,8900.0,8735.63,8761.24,2986.6,,SMACross,1390,737482.875,Broker,1390,87.59537105011377,9648.823167456077,BuySell,1390,,,Trades - Net Profit/Loss,1390,,
1391,,1391,2020-02-27 22:00:00,8761.24,8831.09,8650.0,8794.74,3562.6,,SMACross,1391,737482.9166666666,Broker,1391,9639.261939659671,9639.261939659671,BuySell,1391,,8963.556349999999,Trades - Net Profit/Loss,1391,,-82.75482505875374
1392,,1392,2020-02-27 23:00:00,8794.74,8825.33,8755.2,8823.21,1797.07,,SMACross,1392,737482.9583333334,Broker,1392,9639.261939659671,9639.261939659671,BuySell,1392,,,Trades - Net Profit/Loss,1392,,
1393,,1393,2020-02-28 00:00:00,8823.21,8900.0,8784.01,8856.05,2056.63,,SMACross,1393,737483.0,Broker,1393,9639.261939659671,9639.261939659671,BuySell,1393,,,Trades - Net Profit/Loss,1393,,
1394,,1394,2020-02-28 01:00:00,8856.05,8900.0,8811.2,8893.6,1057.66,,SMACross,1394,737483.0416666666,Broker,1394,86.84975007633138,9670.181211246007,BuySell,1394,8679.032000000001,,Trades - Net Profit/Loss,1394,,
1395,,1395,2020-02-28 02:00:00,8893.6,8897.8,8842.28,8868.43,923.54,,SMACross,1395,737483.0833333334,Broker,1395,86.84975007633138,9643.059184971198,BuySell,1395,,,Trades - Net Profit/Loss,1395,,
1396,,1396,2020-02-28 03:00:00,8868.43,8887.68,8829.44,8837.51,1147.03,,SMACross,1396,737483.125,Broker,1396,86.84975007633138,9609.741225002303,BuySell,1396,,,Trades - Net Profit/Loss,1396,,
1397,,1397,2020-02-28 04:00:00,8837.51,8860.0,8816.52,8827.37,832.74,,SMACross,1397,737483.1666666666,Broker,1397,9600.218333527377,9600.218333527377,BuySell,1397,,8992.9,Trades - Net Profit/Loss,1397,,-39.04360613229401
1398,,1398,2020-02-28 05:00:00,8827.37,8830.05,8777.36,8782.61,1696.67,,SMACross,1398,737483.2083333334,Broker,1398,9600.218333527377,9600.218333527377,BuySell,1398,,,Trades - Net Profit/Loss,1398,,
1399,,1399,2020-02-28 06:00:00,8782.61,8802.99,8760.0,8777.83,1489.2,,SMACross,1399,737483.25,Broker,1399,9600.218333527377,9600.218333527377,BuySell,1399,,,Trades - Net Profit/Loss,1399,,
1400,,1400,2020-02-28 07:00:00,8777.83,8785.81,8695.1,8728.74,2408.71,,SMACross,1400,737483.2916666666,Broker,1400,9600.218333527377,9600.218333527377,BuySell,1400,,,Trades - Net Profit/Loss,1400,,
1401,,1401,2020-02-28 08:00:00,8728.74,8779.55,8700.0,8701.91,2081.85,,SMACross,1401,737483.3333333334,Broker,1401,9600.218333527377,9600.218333527377,BuySell,1401,,,Trades - Net Profit/Loss,1401,,
1402,,1402,2020-02-28 09:00:00,8701.91,8734.71,8578.41,8604.5,5318.88,,SMACross,1402,737483.375,Broker,1402,9600.218333527377,9600.218333527377,BuySell,1402,,,Trades - Net Profit/Loss,1402,,
1403,,1403,2020-02-28 10:00:00,8604.5,8652.23,8541.1,8589.7,4173.1,,SMACross,1403,737483.4166666666,Broker,1403,9600.218333527377,9600.218333527377,BuySell,1403,,,Trades - Net Profit/Loss,1403,,
1404,,1404,2020-02-28 11:00:00,8589.7,8638.4,8559.0,8585.96,2153.69,,SMACross,1404,737483.4583333334,Broker,1404,9600.218333527377,9600.218333527377,BuySell,1404,,,Trades - Net Profit/Loss,1404,,
1405,,1405,2020-02-28 12:00:00,8585.96,8600.0,8445.0,8525.0,6005.43,,SMACross,1405,737483.5,Broker,1405,9600.218333527377,9600.218333527377,BuySell,1405,,,Trades - Net Profit/Loss,1405,,
1406,,1406,2020-02-28 13:00:00,8525.0,8707.43,8495.01,8660.44,5077.15,,SMACross,1406,737483.5416666666,Broker,1406,9600.218333527377,9600.218333527377,BuySell,1406,,,Trades - Net Profit/Loss,1406,,
1407,,1407,2020-02-28 14:00:00,8660.44,8684.93,8563.73,8664.28,3444.3,,SMACross,1407,737483.5833333334,Broker,1407,9600.218333527377,9600.218333527377,BuySell,1407,,,Trades - Net Profit/Loss,1407,,
1408,,1408,2020-02-28 15:00:00,8664.28,8724.64,8625.0,8715.94,2690.3,,SMACross,1408,737483.625,Broker,1408,9600.218333527377,9600.218333527377,BuySell,1408,,,Trades - Net Profit/Loss,1408,,
1409,,1409,2020-02-28 16:00:00,8715.94,8738.0,8630.02,8638.32,2821.54,,SMACross,1409,737483.6666666666,Broker,1409,9600.218333527377,9600.218333527377,BuySell,1409,,,Trades - Net Profit/Loss,1409,,
1410,,1410,2020-02-28 17:00:00,8638.32,8640.0,8485.0,8570.88,6151.39,,SMACross,1410,737483.7083333334,Broker,1410,9600.218333527377,9600.218333527377,BuySell,1410,,,Trades - Net Profit/Loss,1410,,
1411,,1411,2020-02-28 18:00:00,8570.88,8598.66,8505.5,8539.71,2543.2,,SMACross,1411,737483.75,Broker,1411,9600.218333527377,9600.218333527377,BuySell,1411,,,Trades - Net Profit/Loss,1411,,
1412,,1412,2020-02-28 19:00:00,8539.71,8600.0,8520.0,8577.21,1612.28,,SMACross,1412,737483.7916666666,Broker,1412,9600.218333527377,9600.218333527377,BuySell,1412,,,Trades - Net Profit/Loss,1412,,
1413,,1413,2020-02-28 20:00:00,8577.21,8707.0,8567.97,8614.39,3018.49,,SMACross,1413,737483.8333333334,Broker,1413,9600.218333527377,9600.218333527377,BuySell,1413,,,Trades - Net Profit/Loss,1413,,
1414,,1414,2020-02-28 21:00:00,8614.39,8691.96,8610.07,8656.74,1249.45,,SMACross,1414,737483.875,Broker,1414,9600.218333527377,9600.218333527377,BuySell,1414,,,Trades - Net Profit/Loss,1414,,
1415,,1415,2020-02-28 22:00:00,8656.74,8780.42,8654.77,8777.94,1904.08,,SMACross,1415,737483.9166666666,Broker,1415,9600.218333527377,9600.218333527377,BuySell,1415,,,Trades - Net Profit/Loss,1415,,
1416,,1416,2020-02-28 23:00:00,8777.94,8799.0,8670.79,8692.91,2057.94,,SMACross,1416,737483.9583333334,Broker,1416,86.4979671850809,9498.64883790947,BuySell,1416,8540.72815,,Trades - Net Profit/Loss,1416,,
1417,,1417,2020-02-29 00:00:00,8692.91,8773.17,8690.0,8719.95,1357.35,,SMACross,1417,737484.0,Broker,1417,86.4979671850809,9527.926094840048,BuySell,1417,,,Trades - Net Profit/Loss,1417,,
1418,,1418,2020-02-29 01:00:00,8719.95,8734.37,8656.0,8675.77,1161.49,,SMACross,1418,737484.0416666666,Broker,1418,86.4979671850809,9480.090695017823,BuySell,1418,,,Trades - Net Profit/Loss,1418,,
1419,,1419,2020-02-29 02:00:00,8675.77,8725.67,8671.01,8706.95,1192.21,,SMACross,1419,737484.0833333334,Broker,1419,86.4979671850809,9513.850490546502,BuySell,1419,,,Trades - Net Profit/Loss,1419,,
1420,,1420,2020-02-29 03:00:00,8706.95,8730.0,8675.37,8714.73,879.33,,SMACross,1420,737484.125,Broker,1420,86.4979671850809,9522.274198346791,BuySell,1420,,,Trades - Net Profit/Loss,1420,,
1421,,1421,2020-02-29 04:00:00,8714.73,8755.0,8714.5,8741.79,894.53,,SMACross,1421,737484.1666666666,Broker,1421,86.4979671850809,9551.573110053207,BuySell,1421,,,Trades - Net Profit/Loss,1421,,
1422,,1422,2020-02-29 05:00:00,8741.79,8768.0,8729.81,8768.0,1057.0,,SMACross,1422,737484.2083333334,Broker,1422,86.4979671850809,9579.95169378658,BuySell,1422,,,Trades - Net Profit/Loss,1422,,
1423,,1423,2020-02-29 06:00:00,8768.0,8790.0,8696.42,8708.78,2582.06,,SMACross,1423,737484.25,Broker,1423,86.4979671850809,9515.831902535516,BuySell,1423,,,Trades - Net Profit/Loss,1423,,
1424,,1424,2020-02-29 07:00:00,8708.78,8755.0,8699.97,8745.81,1371.97,,SMACross,1424,737484.2916666666,Broker,1424,86.4979671850809,9555.925719996287,BuySell,1424,,,Trades - Net Profit/Loss,1424,,
1425,,1425,2020-02-29 08:00:00,8745.81,8763.71,8720.0,8749.03,955.37,,SMACross,1425,737484.3333333334,Broker,1425,86.4979671850809,9559.41213890592,BuySell,1425,,,Trades - Net Profit/Loss,1425,,
1426,,1426,2020-02-29 09:00:00,8749.03,8749.81,8673.53,8686.84,1495.02,,SMACross,1426,737484.375,Broker,1426,86.4979671850809,9492.076613443174,BuySell,1426,,,Trades - Net Profit/Loss,1426,,
1427,,1427,2020-02-29 10:00:00,8686.84,8722.6,8623.4,8630.29,1521.74,,SMACross,1427,737484.4166666666,Broker,1427,86.4979671850809,9430.847734766247,BuySell,1427,,,Trades - Net Profit/Loss,1427,,
1428,,1428,2020-02-29 11:00:00,8630.29,8712.99,8600.0,8696.98,2095.99,,SMACross,1428,737484.4583333334,Broker,1428,9421.503384998665,9421.503384998665,BuySell,1428,,8843.68485,Trades - Net Profit/Loss,1428,,-178.71494852871166
1429,,1429,2020-02-29 12:00:00,8696.98,8698.87,8649.2,8661.52,1597.26,,SMACross,1429,737484.5,Broker,1429,84.88774549883819,9374.14615465251,BuySell,1429,8519.462000000001,,Trades - Net Profit/Loss,1429,,
1430,,1430,2020-02-29 13:00:00,8661.52,8662.44,8604.27,8634.09,1468.28,,SMACross,1430,737484.5416666666,Broker,1430,9364.856896243356,9364.856896243356,BuySell,1430,,8792.3766,Trades - Net Profit/Loss,1430,,-56.64648875530797
1431,,1431,2020-02-29 14:00:00,8634.09,8639.48,8572.22,8622.47,2181.17,,SMACross,1431,737484.5833333334,Broker,1431,9364.856896243356,9364.856896243356,BuySell,1431,,,Trades - Net Profit/Loss,1431,,
1432,,1432,2020-02-29 15:00:00,8622.47,8672.51,8585.44,8650.0,2427.11,,SMACross,1432,737484.625,Broker,1432,9364.856896243356,9364.856896243356,BuySell,1432,,,Trades - Net Profit/Loss,1432,,
1433,,1433,2020-02-29 16:00:00,8650.0,8662.74,8600.0,8604.29,2219.46,,SMACross,1433,737484.6666666666,Broker,1433,9364.856896243356,9364.856896243356,BuySell,1433,,,Trades - Net Profit/Loss,1433,,
1434,,1434,2020-02-29 17:00:00,8604.29,8652.54,8591.47,8651.7,1116.64,,SMACross,1434,737484.7083333334,Broker,1434,9364.856896243356,9364.856896243356,BuySell,1434,,,Trades - Net Profit/Loss,1434,,
1435,,1435,2020-02-29 18:00:00,8651.7,8676.0,8631.83,8663.73,1103.11,,SMACross,1435,737484.75,Broker,1435,9364.856896243356,9364.856896243356,BuySell,1435,,,Trades - Net Profit/Loss,1435,,
1436,,1436,2020-02-29 19:00:00,8663.73,8674.0,8630.5,8671.41,797.82,,SMACross,1436,737484.7916666666,Broker,1436,9364.856896243356,9364.856896243356,BuySell,1436,,,Trades - Net Profit/Loss,1436,,
1437,,1437,2020-02-29 20:00:00,8671.41,8671.61,8640.0,8654.96,660.85,,SMACross,1437,737484.8333333334,Broker,1437,9364.856896243356,9364.856896243356,BuySell,1437,,,Trades - Net Profit/Loss,1437,,
1438,,1438,2020-02-29 21:00:00,8654.96,8663.22,8610.02,8634.58,1030.26,,SMACross,1438,737484.875,Broker,1438,9364.856896243356,9364.856896243356,BuySell,1438,,,Trades - Net Profit/Loss,1438,,
1439,,1439,2020-02-29 22:00:00,8634.58,8637.64,8592.99,8634.65,952.13,,SMACross,1439,737484.9166666666,Broker,1439,9364.856896243356,9364.856896243356,BuySell,1439,,,Trades - Net Profit/Loss,1439,,
1440,,1440,2020-02-29 23:00:00,8634.65,8659.96,8523.55,8523.61,1828.1,,SMACross,1440,737484.9583333334,Broker,1440,9364.856896243356,9364.856896243356,BuySell,1440,,,Trades - Net Profit/Loss,1440,,
1441,,1441,2020-03-01 00:00:00,8523.61,8613.57,8511.11,8547.25,1728.58,,SMACross,1441,737485.0,Broker,1441,9364.856896243356,9364.856896243356,BuySell,1441,,,Trades - Net Profit/Loss,1441,,
1442,,1442,2020-03-01 01:00:00,8547.25,8649.0,8514.06,8639.28,1735.81,,SMACross,1442,737485.0416666666,Broker,1442,9364.856896243356,9364.856896243356,BuySell,1442,,,Trades - Net Profit/Loss,1442,,
1443,,1443,2020-03-01 02:00:00,8639.28,8675.0,8617.73,8630.86,1189.03,,SMACross,1443,737485.0833333334,Broker,1443,9364.856896243356,9364.856896243356,BuySell,1443,,,Trades - Net Profit/Loss,1443,,
1444,,1444,2020-03-01 03:00:00,8630.86,8665.86,8616.45,8620.36,862.65,,SMACross,1444,737485.125,Broker,1444,9364.856896243356,9364.856896243356,BuySell,1444,,,Trades - Net Profit/Loss,1444,,
1445,,1445,2020-03-01 04:00:00,8620.36,8634.73,8560.45,8580.73,1275.59,,SMACross,1445,737485.1666666666,Broker,1445,9364.856896243356,9364.856896243356,BuySell,1445,,,Trades - Net Profit/Loss,1445,,
1446,,1446,2020-03-01 05:00:00,8580.73,8592.8,8538.0,8586.83,1427.8,,SMACross,1446,737485.2083333334,Broker,1446,9364.856896243356,9364.856896243356,BuySell,1446,,,Trades - Net Profit/Loss,1446,,
1447,,1447,2020-03-01 06:00:00,8586.83,8588.01,8521.0,8543.48,1135.67,,SMACross,1447,737485.25,Broker,1447,9364.856896243356,9364.856896243356,BuySell,1447,,,Trades - Net Profit/Loss,1447,,
1448,,1448,2020-03-01 07:00:00,8543.48,8567.37,8520.58,8541.16,1235.45,,SMACross,1448,737485.2916666666,Broker,1448,9364.856896243356,9364.856896243356,BuySell,1448,,,Trades - Net Profit/Loss,1448,,
1449,,1449,2020-03-01 08:00:00,8541.16,8594.87,8518.0,8532.0,1481.23,,SMACross,1449,737485.3333333334,Broker,1449,9364.856896243356,9364.856896243356,BuySell,1449,,,Trades - Net Profit/Loss,1449,,
1450,,1450,2020-03-01 09:00:00,8532.0,8589.93,8522.0,8539.63,1128.07,,SMACross,1450,737485.375,Broker,1450,9364.856896243356,9364.856896243356,BuySell,1450,,,Trades - Net Profit/Loss,1450,,
1451,,1451,2020-03-01 10:00:00,8539.63,8585.75,8539.63,8570.43,864.69,,SMACross,1451,737485.4166666666,Broker,1451,9364.856896243356,9364.856896243356,BuySell,1451,,,Trades - Net Profit/Loss,1451,,
1452,,1452,2020-03-01 11:00:00,8570.43,8650.0,8550.34,8648.37,1649.75,,SMACross,1452,737485.4583333334,Broker,1452,9364.856896243356,9364.856896243356,BuySell,1452,,,Trades - Net Profit/Loss,1452,,
1453,,1453,2020-03-01 12:00:00,8648.37,8750.0,8558.0,8575.0,3969.76,,SMACross,1453,737485.5,Broker,1453,84.37736063515418,9276.931727115068,BuySell,1453,8429.63,,Trades - Net Profit/Loss,1453,,
1454,,1454,2020-03-01 13:00:00,8575.0,8625.29,8535.24,8609.34,2094.71,,SMACross,1454,737485.5416666666,Broker,1454,9267.739172748586,9267.739172748586,BuySell,1454,,8754.66935,Trades - Net Profit/Loss,1454,,-97.11772349476827
1455,,1455,2020-03-01 14:00:00,8609.34,8629.31,8555.15,8565.0,1413.96,,SMACross,1455,737485.5833333334,Broker,1455,83.50232994646478,9211.310519011566,BuySell,1455,8426.82275,,Trades - Net Profit/Loss,1455,,
1456,,1456,2020-03-01 15:00:00,8565.0,8599.95,8542.45,8557.8,1399.78,,SMACross,1456,737485.625,Broker,1456,9202.182710822499,9202.182710822499,BuySell,1456,,8728.94925,Trades - Net Profit/Loss,1456,,-65.55646192608711
1457,,1457,2020-03-01 16:00:00,8557.8,8582.73,8454.57,8522.3,3383.63,,SMACross,1457,737485.6666666666,Broker,1457,9202.182710822499,9202.182710822499,BuySell,1457,,,Trades - Net Profit/Loss,1457,,
1458,,1458,2020-03-01 17:00:00,8522.3,8529.97,8460.9,8500.0,1919.13,,SMACross,1458,737485.7083333334,Broker,1458,9202.182710822499,9202.182710822499,BuySell,1458,,,Trades - Net Profit/Loss,1458,,
1459,,1459,2020-03-01 18:00:00,8500.0,8512.1,8456.22,8457.63,1621.21,,SMACross,1459,737485.75,Broker,1459,9202.182710822499,9202.182710822499,BuySell,1459,,,Trades - Net Profit/Loss,1459,,
1460,,1460,2020-03-01 19:00:00,8457.63,8571.86,8411.0,8542.2,3523.34,,SMACross,1460,737485.7916666666,Broker,1460,9202.182710822499,9202.182710822499,BuySell,1460,,,Trades - Net Profit/Loss,1460,,
1461,,1461,2020-03-01 20:00:00,8542.2,8565.24,8488.0,8492.2,1298.15,,SMACross,1461,737485.8333333334,Broker,1461,9202.182710822499,9202.182710822499,BuySell,1461,,,Trades - Net Profit/Loss,1461,,
1462,,1462,2020-03-01 21:00:00,8492.2,8540.09,8470.0,8526.44,1401.7,,SMACross,1462,737485.875,Broker,1462,9202.182710822499,9202.182710822499,BuySell,1462,,,Trades - Net Profit/Loss,1462,,
1463,,1463,2020-03-01 22:00:00,8526.44,8583.0,8516.0,8561.75,1157.46,,SMACross,1463,737485.9166666666,Broker,1463,9202.182710822499,9202.182710822499,BuySell,1463,,,Trades - Net Profit/Loss,1463,,
1464,,1464,2020-03-01 23:00:00,8561.75,8591.82,8530.07,8531.88,1195.89,,SMACross,1464,737485.9583333334,Broker,1464,82.91166622451063,9161.28926899779,BuySell,1464,8402.11895,,Trades - Net Profit/Loss,1464,,
1465,,1465,2020-03-02 00:00:00,8531.88,8572.22,8498.0,8558.04,1881.84,,SMACross,1465,737486.0,Broker,1465,9152.210891395018,9152.210891395018,BuySell,1465,,8700.803299999998,Trades - Net Profit/Loss,1465,,-49.971819427481236
1466,,1466,2020-03-02 01:00:00,8558.04,8572.54,8518.5,8560.4,1178.86,,SMACross,1466,737486.0416666666,Broker,1466,82.46142013146937,9145.648815090002,BuySell,1466,8390.7225,,Trades - Net Profit/Loss,1466,,
1467,,1467,2020-03-02 02:00:00,8560.4,8651.9,8556.82,8626.06,2470.03,,SMACross,1467,737486.0833333334,Broker,1467,82.46142013146937,9215.165296136796,BuySell,1467,,,Trades - Net Profit/Loss,1467,,
